,m_lat,m_lon,City,h_lat,h_lon,distance
31383,34.80518611,-82.42290556,Greenville,35.612661,-77.3663538,468.034
31384,34.80518611,-82.42290556,Greenville,34.8526176,-82.3940104,5.897
31385,34.14800556,-81.07939444,Columbia,34.0007104,-81.0348144,16.885
31386,34.14800556,-81.07939444,Columbia,38.95170529999999,-92.3340724,1137.24
31387,33.07240556,-79.84415,Goose Creek,32.9810059,-80.03258670000001,20.296
31388,34.01252778,-81.01667778,Columbia,34.0007104,-81.0348144,2.126
31389,34.01252778,-81.01667778,Columbia,38.95170529999999,-92.3340724,1150.04
31390,33.99550556,-81.22425,Columbia,34.0007104,-81.0348144,17.473
31391,33.99550556,-81.22425,Columbia,38.95170529999999,-92.3340724,1134.819
31392,33.83088889,-78.80059722,Wilmington,34.2257255,-77.9447102,90.269
31393,33.83088889,-78.80059722,Wilmington,39.7390721,-75.5397878,718.133
31394,33.747125,-78.83602778,Wilmington,34.2257255,-77.9447102,97.905
31395,33.747125,-78.83602778,Wilmington,39.7390721,-75.5397878,727.987
31396,33.62082778,-78.97261111,Florence,34.1954331,-79.7625625,96.936
31397,33.62082778,-78.97261111,Florence,34.79981,-87.677251,810.834
31398,33.8324,-78.63803889,Wilmington,34.2257255,-77.9447102,77.427
31399,33.8324,-78.63803889,Wilmington,39.7390721,-75.5397878,712.261
31400,33.97350278,-80.95454167,Columbia,34.0007104,-81.0348144,7.996
31401,33.97350278,-80.95454167,Columbia,38.95170529999999,-92.3340724,1157.196
31402,34.78115278,-82.38393889,Greenville,35.612661,-77.3663538,465.15
31403,34.78115278,-82.38393889,Greenville,34.8526176,-82.3940104,8.0
31404,34.38319167,-79.98137222,Florence,34.1954331,-79.7625625,28.982
31405,34.38319167,-79.98137222,Florence,34.79981,-87.677251,705.812
31406,32.91860556,-79.82924722,Mount Pleasant,32.8323225,-79.82842579999999,9.595
31407,34.71760833,-82.30271389,Greenville,35.612661,-77.3663538,459.57
31408,34.71760833,-82.30271389,Greenville,34.8526176,-82.3940104,17.172
31409,33.4514,-81.83997778,Augusta-Richmond County,33.4734978,-82.0105148,16.009
31410,32.94813611,-80.67086667,Summerville,33.0185039,-80.17564809999999,46.849
31411,34.91925,-82.29468889,Greenville,35.612661,-77.3663538,453.979
31412,34.91925,-82.29468889,Greenville,34.8526176,-82.3940104,11.703
31413,34.93577222,-83.00325556,Greenville,35.612661,-77.3663538,517.144
31414,34.93577222,-83.00325556,Greenville,34.8526176,-82.3940104,56.329
31415,33.24875556,-80.50084722,Summerville,33.0185039,-80.17564809999999,39.654
31416,33.53583611,-81.64945278,Augusta-Richmond County,33.4734978,-82.0105148,34.187
31417,33.81958611,-78.98631389,Florence,34.1954331,-79.7625625,82.863
31418,33.81958611,-78.98631389,Florence,34.79981,-87.677251,805.382
31419,34.877375,-81.52797778,Spartanburg,34.949567200000004,-81.93204820000001,37.708
31420,34.11553889,-78.87557778,Florence,34.1954331,-79.7625625,82.098
31421,34.11553889,-78.87557778,Florence,34.79981,-87.677251,810.297
31422,34.06944167,-81.01533889,Columbia,34.0007104,-81.0348144,7.85
31423,34.06944167,-81.01533889,Columbia,38.95170529999999,-92.3340724,1146.825
31424,34.05326667,-80.98470833,Columbia,34.0007104,-81.0348144,7.448
31425,34.05326667,-80.98470833,Columbia,38.95170529999999,-92.3340724,1150.17
31426,34.79549444,-83.04077222,Greenville,35.612661,-77.3663538,523.431
31427,34.79549444,-83.04077222,Greenville,34.8526176,-82.3940104,59.378
31428,33.766375,-78.97506944,Florence,34.1954331,-79.7625625,86.882
31429,33.766375,-78.97506944,Florence,34.79981,-87.677251,807.474
31430,33.72967778,-81.50940556,Columbia,34.0007104,-81.0348144,53.183
31431,33.72967778,-81.50940556,Columbia,38.95170529999999,-92.3340724,1128.938
31432,34.43632222,-81.75403056,Spartanburg,34.949567200000004,-81.93204820000001,59.346
31433,33.65969444,-79.84678333,Sumter,33.9204354,-80.3414693,54.134
31434,33.88156944,-81.17314167,Columbia,34.0007104,-81.0348144,18.394
31435,33.88156944,-81.17314167,Columbia,38.95170529999999,-92.3340724,1145.598
31436,33.88101389,-81.37590833,Columbia,34.0007104,-81.0348144,34.165
31437,33.88101389,-81.37590833,Columbia,38.95170529999999,-92.3340724,1129.912
31438,33.9756,-80.93619444,Columbia,34.0007104,-81.0348144,9.512
31439,33.9756,-80.93619444,Columbia,38.95170529999999,-92.3340724,1158.51
31440,33.94461389,-79.17064444,Florence,34.1954331,-79.7625625,61.24
31441,33.94461389,-79.17064444,Florence,34.79981,-87.677251,786.252
31442,34.23724444,-80.53258611,Sumter,33.9204354,-80.3414693,39.38
31443,33.9058,-81.281575,Columbia,34.0007104,-81.0348144,25.088
31444,33.9058,-81.281575,Columbia,38.95170529999999,-92.3340724,1135.722
31445,34.30611111,-79.890625,Florence,34.1954331,-79.7625625,17.029
31446,34.30611111,-79.890625,Florence,34.79981,-87.677251,715.031
31447,33.73898056,-80.08751389,Sumter,33.9204354,-80.3414693,30.941
31448,33.40222778,-79.45351389,Goose Creek,32.9810059,-80.03258670000001,71.395
31449,34.63955556,-81.86646111,Spartanburg,34.949567200000004,-81.93204820000001,34.988
31450,34.12536944,-80.93083889,Columbia,34.0007104,-81.0348144,16.849
31451,34.12536944,-80.93083889,Columbia,38.95170529999999,-92.3340724,1150.241
31452,33.96357778,-80.95298611,Columbia,34.0007104,-81.0348144,8.601
31453,33.96357778,-80.95298611,Columbia,38.95170529999999,-92.3340724,1157.9
31454,33.37268056,-81.39775,Augusta-Richmond County,33.4734978,-82.0105148,57.963
31455,34.88015,-82.35939722,Greenville,35.612661,-77.3663538,460.624
31456,34.88015,-82.35939722,Greenville,34.8526176,-82.3940104,4.398
31457,35.04127222,-81.822725,Spartanburg,34.949567200000004,-81.93204820000001,14.253
31458,32.79128333,-80.03949167,North Charleston,32.8546197,-79.9748103,9.281
31459,34.76236389,-82.38985833,Greenville,35.612661,-77.3663538,466.148
31460,34.76236389,-82.38985833,Greenville,34.8526176,-82.3940104,10.043
31461,35.149025,-81.81799444,Spartanburg,34.949567200000004,-81.93204820000001,24.489
31462,34.52935556,-80.10214722,Florence,34.1954331,-79.7625625,48.479
31463,34.52935556,-80.10214722,Florence,34.79981,-87.677251,693.287
31464,34.14876111,-81.32856111,Columbia,34.0007104,-81.0348144,31.67
31465,34.14876111,-81.32856111,Columbia,38.95170529999999,-92.3340724,1117.644
31466,34.90715,-81.79825556,Spartanburg,34.949567200000004,-81.93204820000001,13.077
31467,32.83298889,-79.95733333,North Charleston,32.8546197,-79.9748103,2.907
31468,32.93296667,-79.69587778,Mount Pleasant,32.8323225,-79.82842579999999,16.686
31469,34.66933333,-82.38874167,Greenville,35.612661,-77.3663538,468.509
31470,34.66933333,-82.38874167,Greenville,34.8526176,-82.3940104,20.386
31471,34.37376111,-81.305175,Columbia,34.0007104,-81.0348144,48.364
31472,34.37376111,-81.305175,Columbia,38.95170529999999,-92.3340724,1106.54
31473,33.18037222,-80.05389444,Summerville,33.0185039,-80.17564809999999,21.274
31474,32.79701667,-80.04098333,North Charleston,32.8546197,-79.9748103,8.903
31475,35.15939722,-82.22550556,Spartanburg,34.949567200000004,-81.93204820000001,35.467
31476,33.90120833,-80.87664167,Columbia,34.0007104,-81.0348144,18.31
31477,33.90120833,-80.87664167,Columbia,38.95170529999999,-92.3340724,1167.547
31478,34.69620278,-79.54808056,Florence,34.1954331,-79.7625625,59.054
31479,34.69620278,-79.54808056,Florence,34.79981,-87.677251,742.61
31480,34.37029444,-80.07396111,Florence,34.1954331,-79.7625625,34.592
31481,34.37029444,-80.07396111,Florence,34.79981,-87.677251,697.512
31482,34.21274167,-82.20959722,Greenville,35.612661,-77.3663538,468.185
31483,34.21274167,-82.20959722,Greenville,34.8526176,-82.3940104,73.129
31484,33.03913333,-80.143825,Summerville,33.0185039,-80.17564809999999,3.75
31485,33.94236389,-78.892875,Florence,34.1954331,-79.7625625,84.905
31486,33.94236389,-78.892875,Florence,34.79981,-87.677251,811.581
31487,33.45815,-80.57416389,Sumter,33.9204354,-80.3414693,55.73
31488,34.36113056,-80.05405278,Florence,34.1954331,-79.7625625,32.508
31489,34.36113056,-80.05405278,Florence,34.79981,-87.677251,699.437
31490,33.621875,-81.67845278,Augusta-Richmond County,33.4734978,-82.0105148,34.917
31491,32.92793611,-80.38375556,Summerville,33.0185039,-80.17564809999999,21.87
31492,34.28258611,-81.59072222,Columbia,34.0007104,-81.0348144,59.998
31493,34.28258611,-81.59072222,Columbia,38.95170529999999,-92.3340724,1089.315
31494,34.27149444,-79.24586944,Florence,34.1954331,-79.7625625,48.247
31495,34.27149444,-79.24586944,Florence,34.79981,-87.677251,774.311
31496,33.86039444,-78.66311111,Wilmington,34.2257255,-77.9447102,77.663
31497,33.86039444,-78.66311111,Wilmington,39.7390721,-75.5397878,710.242
31498,33.79688889,-81.13335,Columbia,34.0007104,-81.0348144,24.42
31499,33.79688889,-81.13335,Columbia,38.95170529999999,-92.3340724,1153.792
31500,33.84233056,-80.35343056,Sumter,33.9204354,-80.3414693,8.755
31501,33.29638056,-80.56035278,Summerville,33.0185039,-80.17564809999999,47.299
31502,34.167675,-80.06168056,Florence,34.1954331,-79.7625625,27.688
31503,34.167675,-80.06168056,Florence,34.79981,-87.677251,701.374
31504,33.65962222,-80.26553611,Sumter,33.9204354,-80.3414693,29.838
31505,34.16341667,-80.80636389,Columbia,34.0007104,-81.0348144,27.748
31506,34.16341667,-80.80636389,Columbia,38.95170529999999,-92.3340724,1157.898
31507,34.10997778,-79.33515833,Florence,34.1954331,-79.7625625,40.461
31508,34.10997778,-79.33515833,Florence,34.79981,-87.677251,768.482
31509,35.14969722,-81.45180556,Gastonia,35.262082,-81.1873005,27.087
31510,34.83763333,-83.03780278,Greenville,35.612661,-77.3663538,522.241
31511,34.83763333,-83.03780278,Greenville,34.8526176,-82.3940104,58.774
31512,34.70553611,-80.89541389,Rock Hill,34.9248667,-81.02507840000001,27.109
31513,33.75017778,-78.95628889,Florence,34.1954331,-79.7625625,89.326
31514,33.75017778,-78.95628889,Florence,34.79981,-87.677251,809.513
31515,34.41501944,-81.20128056,Columbia,34.0007104,-81.0348144,48.546
31516,34.41501944,-81.20128056,Columbia,38.95170529999999,-92.3340724,1112.443
31517,34.026325,-82.20859167,Augusta-Richmond County,33.4734978,-82.0105148,64.141
31518,33.07239444,-81.47655278,Augusta-Richmond County,33.4734978,-82.0105148,66.734
31519,34.20640833,-79.92244722,Florence,34.1954331,-79.7625625,14.755
31520,34.20640833,-79.92244722,Florence,34.79981,-87.677251,713.489
31521,34.55611667,-80.47806667,Rock Hill,34.9248667,-81.02507840000001,64.649
31522,34.39163333,-79.20191389,Florence,34.1954331,-79.7625625,55.934
31523,34.39163333,-79.20191389,Florence,34.79981,-87.677251,776.87
31524,33.72640833,-78.94915278,Florence,34.1954331,-79.7625625,91.365
31525,33.72640833,-78.94915278,Florence,34.79981,-87.677251,810.658
31526,33.94299722,-78.73524722,Wilmington,34.2257255,-77.9447102,79.301
31527,33.94299722,-78.73524722,Wilmington,39.7390721,-75.5397878,704.302
31528,34.26693889,-79.70828889,Florence,34.1954331,-79.7625625,9.387
31529,34.26693889,-79.70828889,Florence,34.79981,-87.677251,732.178
31530,34.59995278,-79.72963611,Florence,34.1954331,-79.7625625,45.082
31531,34.59995278,-79.72963611,Florence,34.79981,-87.677251,726.708
31532,35.05038333,-82.61693056,Greenville,35.612661,-77.3663538,480.332
31533,35.05038333,-82.61693056,Greenville,34.8526176,-82.3940104,29.939
31534,34.66363333,-79.55693611,Florence,34.1954331,-79.7625625,55.372
31535,34.66363333,-79.55693611,Florence,34.79981,-87.677251,742.012
31536,35.14684167,-81.78701389,Spartanburg,34.949567200000004,-81.93204820000001,25.603
31537,34.07186389,-79.68798889,Florence,34.1954331,-79.7625625,15.359
31538,34.07186389,-79.68798889,Florence,34.79981,-87.677251,736.945
31539,34.93794167,-81.90548611,Spartanburg,34.949567200000004,-81.93204820000001,2.745
31540,32.55841667,-80.91379722,Hilton Head Island,32.216316,-80.752608,40.94
31541,33.64002222,-78.98917222,Florence,34.1954331,-79.7625625,94.376
31542,33.64002222,-78.98917222,Florence,34.79981,-87.677251,808.901
31543,33.79850278,-79.00393056,Florence,34.1954331,-79.7625625,82.699
31544,33.79850278,-79.00393056,Florence,34.79981,-87.677251,804.2
31545,33.75675278,-80.9093,Columbia,34.0007104,-81.0348144,29.498
31546,33.75675278,-80.9093,Columbia,38.95170529999999,-92.3340724,1173.606
31547,33.4957,-80.52629444,Sumter,33.9204354,-80.3414693,50.228
31548,34.78274167,-80.66685278,Rock Hill,34.9248667,-81.02507840000001,36.307
31549,32.72458889,-80.85341944,Hilton Head Island,32.216316,-80.752608,57.303
31550,34.99511389,-81.44637778,Gastonia,35.262082,-81.1873005,37.899
31551,33.71785278,-78.85778889,Florence,34.1954331,-79.7625625,98.912
31552,33.71785278,-78.85778889,Florence,34.79981,-87.677251,819.135
31553,34.94906111,-81.93532222,Spartanburg,34.949567200000004,-81.93204820000001,0.304
31554,33.56460556,-81.74900556,Augusta-Richmond County,33.4734978,-82.0105148,26.274
31555,33.54954444,-79.04834722,Florence,34.1954331,-79.7625625,97.498
31556,33.54954444,-79.04834722,Florence,34.79981,-87.677251,805.625
31557,34.60180556,-82.14280833,Greenville,35.612661,-77.3663538,448.745
31558,34.60180556,-82.14280833,Greenville,34.8526176,-82.3940104,36.122
31559,34.08517778,-80.93694444,Columbia,34.0007104,-81.0348144,13.02
31560,34.08517778,-80.93694444,Columbia,38.95170529999999,-92.3340724,1152.075
31561,32.24763611,-80.87646667,Hilton Head Island,32.216316,-80.752608,12.159
31562,34.05296389,-81.00782222,Columbia,34.0007104,-81.0348144,6.32
31563,34.05296389,-81.00782222,Columbia,38.95170529999999,-92.3340724,1148.373
31564,33.75309722,-80.18496111,Sumter,33.9204354,-80.3414693,23.562
31565,32.90453056,-80.08540833,Goose Creek,32.9810059,-80.03258670000001,9.829
31566,34.18938056,-79.804425,Florence,34.1954331,-79.7625625,3.909
31567,34.18938056,-79.804425,Florence,34.79981,-87.677251,724.498
31568,34.974025,-82.27788889,Greenville,35.612661,-77.3663538,451.331
31569,34.974025,-82.27788889,Greenville,34.8526176,-82.3940104,17.157
31570,34.94120833,-82.43519722,Greenville,35.612661,-77.3663538,466.093
31571,34.94120833,-82.43519722,Greenville,34.8526176,-82.3940104,10.543
31572,33.90858611,-80.14270556,Sumter,33.9204354,-80.3414693,18.389
31573,34.48735278,-83.02548611,Athens-Clarke County,33.9519347,-83.357567,66.909
31574,33.81314722,-79.07803611,Florence,34.1954331,-79.7625625,76.082
31575,33.81314722,-79.07803611,Florence,34.79981,-87.677251,797.172
31576,33.82191944,-79.77398889,Florence,34.1954331,-79.7625625,41.546
31577,33.82191944,-79.77398889,Florence,34.79981,-87.677251,733.781
31578,32.79975833,-80.48805833,Summerville,33.0185039,-80.17564809999999,37.976
31579,34.71525278,-80.75234722,Rock Hill,34.9248667,-81.02507840000001,34.104
31580,32.87368056,-80.02675,North Charleston,32.8546197,-79.9748103,5.294
31581,33.53258611,-80.24366667,Sumter,33.9204354,-80.3414693,44.065
31582,33.19197222,-80.60631111,Summerville,33.0185039,-80.17564809999999,44.51
31583,32.79183333,-80.97704722,Hilton Head Island,32.216316,-80.752608,67.367
31584,34.216225,-82.15732222,Greenville,35.612661,-77.3663538,463.555
31585,34.216225,-82.15732222,Greenville,34.8526176,-82.3940104,74.01
31586,32.75576944,-80.92219722,Hilton Head Island,32.216316,-80.752608,62.058
31587,34.99346389,-82.02000833,Spartanburg,34.949567200000004,-81.93204820000001,9.384
31588,33.00273611,-81.47685278,Augusta-Richmond County,33.4734978,-82.0105148,72.135
31589,34.31366944,-82.53422778,Greenville,35.612661,-77.3663538,492.51
31590,34.31366944,-82.53422778,Greenville,34.8526176,-82.3940104,61.288
31591,34.12424167,-80.24617222,Sumter,33.9204354,-80.3414693,24.305
31592,32.99244444,-80.88427778,Summerville,33.0185039,-80.17564809999999,66.143
31593,33.74664167,-80.64678333,Sumter,33.9204354,-80.3414693,34.186
31594,34.55458611,-82.78374722,Greenville,35.612661,-77.3663538,506.711
31595,34.55458611,-82.78374722,Greenville,34.8526176,-82.3940104,48.657
31596,33.57370556,-80.37996944,Sumter,33.9204354,-80.3414693,38.719
31597,34.64024722,-82.79066667,Greenville,35.612661,-77.3663538,504.949
31598,34.64024722,-82.79066667,Greenville,34.8526176,-82.3940104,43.256
31599,34.788525,-83.00161389,Greenville,35.612661,-77.3663538,520.087
31600,34.788525,-83.00161389,Greenville,34.8526176,-82.3940104,55.921
31601,34.45995556,-81.95938333,Spartanburg,34.949567200000004,-81.93204820000001,54.5
31602,33.94361111,-80.64778056,Sumter,33.9204354,-80.3414693,28.377
31603,32.75950278,-80.39615,Summerville,33.0185039,-80.17564809999999,35.402
31604,32.96149167,-80.60440556,Summerville,33.0185039,-80.17564809999999,40.488
31605,32.90931944,-80.14908333,Summerville,33.0185039,-80.17564809999999,12.391
31606,34.20558333,-79.76948056,Florence,34.1954331,-79.7625625,1.296
31607,34.20558333,-79.76948056,Florence,34.79981,-87.677251,727.448
31608,33.2608,-79.92797222,Goose Creek,32.9810059,-80.03258670000001,32.601
31609,33.44825556,-79.55328611,Goose Creek,32.9810059,-80.03258670000001,68.465
31610,34.97678611,-81.04292778,Rock Hill,34.9248667,-81.02507840000001,5.998
31611,32.75706111,-80.61552222,Summerville,33.0185039,-80.17564809999999,50.32
31612,34.96289444,-82.04603889,Spartanburg,34.949567200000004,-81.93204820000001,10.494
31613,34.72268611,-81.94746667,Spartanburg,34.949567200000004,-81.93204820000001,25.267
31614,33.76099722,-80.96330833,Columbia,34.0007104,-81.0348144,27.46
31615,33.76099722,-80.96330833,Columbia,38.95170529999999,-92.3340724,1169.154
31616,32.80069167,-79.94601389,Charleston,38.3498195,-81.6326234,635.573
31617,32.80069167,-79.94601389,Charleston,32.776474900000004,-79.9310512,3.034
31618,33.03213889,-80.164475,Summerville,33.0185039,-80.17564809999999,1.839
31619,33.82233889,-78.92521944,Florence,34.1954331,-79.7625625,87.625
31620,33.82233889,-78.92521944,Florence,34.79981,-87.677251,810.883
31621,34.63536111,-82.57460278,Greenville,35.612661,-77.3663538,485.915
31622,34.63536111,-82.57460278,Greenville,34.8526176,-82.3940104,29.255
31623,33.73834444,-80.08266111,Sumter,33.9204354,-80.3414693,31.328
31624,33.5185,-80.78972222,Columbia,34.0007104,-81.0348144,58.21
31625,33.5185,-80.78972222,Columbia,38.95170529999999,-92.3340724,1197.369
31626,32.42841111,-81.10289167,Savannah,32.0835407,-81.0998342,38.349
31627,34.85860556,-81.08106111,Rock Hill,34.9248667,-81.02507840000001,8.964
31628,32.66320556,-80.12661389,Charleston,38.3498195,-81.6326234,646.82
31629,32.66320556,-80.12661389,Charleston,32.776474900000004,-79.9310512,22.211
31630,32.73012222,-80.27307778,North Charleston,32.8546197,-79.9748103,31.128
31631,34.40106944,-80.05808056,Florence,34.1954331,-79.7625625,35.493
31632,34.40106944,-80.05808056,Florence,34.79981,-87.677251,698.607
31633,34.19159167,-80.50058889,Sumter,33.9204354,-80.3414693,33.526
31634,34.99347778,-81.99616111,Spartanburg,34.949567200000004,-81.93204820000001,7.614
31635,34.63836667,-82.96528889,Greenville,35.612661,-77.3663538,520.515
31636,34.63836667,-82.96528889,Greenville,34.8526176,-82.3940104,57.376
31637,34.63910833,-81.90929167,Spartanburg,34.949567200000004,-81.93204820000001,34.584
31638,33.94107778,-81.079075,Columbia,34.0007104,-81.0348144,7.786
31639,33.94107778,-81.079075,Columbia,38.95170529999999,-92.3340724,1149.372
31640,32.73711944,-80.61592778,Summerville,33.0185039,-80.17564809999999,51.667
31641,33.96931111,-81.16105278,Columbia,34.0007104,-81.0348144,12.152
31642,33.96931111,-81.16105278,Columbia,38.95170529999999,-92.3340724,1141.302
31643,34.20656667,-80.76316111,Columbia,34.0007104,-81.0348144,33.905
31644,34.20656667,-80.76316111,Columbia,38.95170529999999,-92.3340724,1158.88
31645,33.256075,-81.05385833,Columbia,34.0007104,-81.0348144,82.818
31646,33.256075,-81.05385833,Columbia,38.95170529999999,-92.3340724,1193.632
31647,34.69339722,-82.57221667,Greenville,35.612661,-77.3663538,484.138
31648,34.69339722,-82.57221667,Greenville,34.8526176,-82.3940104,24.05
31649,34.29475556,-80.65042222,Columbia,34.0007104,-81.0348144,48.17
31650,34.29475556,-80.65042222,Columbia,38.95170529999999,-92.3340724,1162.921
31651,34.54418611,-82.69941944,Greenville,35.612661,-77.3663538,499.558
31652,34.54418611,-82.69941944,Greenville,34.8526176,-82.3940104,44.224
31653,35.00032778,-82.48160556,Greenville,35.612661,-77.3663538,469.084
31654,35.00032778,-82.48160556,Greenville,34.8526176,-82.3940104,18.263
31655,34.918525,-82.18378056,Greenville,35.612661,-77.3663538,444.078
31656,34.918525,-82.18378056,Greenville,34.8526176,-82.3940104,20.528
31657,35.01511667,-82.71183889,Greenville,35.612661,-77.3663538,489.488
31658,35.01511667,-82.71183889,Greenville,34.8526176,-82.3940104,34.146
31659,32.73340556,-80.10575833,Charleston,38.3498195,-81.6326234,639.584
31660,32.73340556,-80.10575833,Charleston,32.776474900000004,-79.9310512,17.025
31661,34.88840278,-82.497125,Greenville,35.612661,-77.3663538,472.754
31662,34.88840278,-82.497125,Greenville,34.8526176,-82.3940104,10.214
31663,33.68192222,-78.96256111,Florence,34.1954331,-79.7625625,93.311
31664,33.68192222,-78.96256111,Florence,34.79981,-87.677251,810.391
31665,33.72426389,-78.87550278,Florence,34.1954331,-79.7625625,97.149
31666,33.72426389,-78.87550278,Florence,34.79981,-87.677251,817.391
31667,33.740025,-79.08061111,Florence,34.1954331,-79.7625625,80.742
31668,33.740025,-79.08061111,Florence,34.79981,-87.677251,798.434
31669,33.58556944,-79.05253333,Florence,34.1954331,-79.7625625,94.307
31670,33.58556944,-79.05253333,Florence,34.79981,-87.677251,804.399
31671,33.22296389,-80.53992222,Summerville,33.0185039,-80.17564809999999,40.838
31672,34.49353333,-80.63223611,Rock Hill,34.9248667,-81.02507840000001,59.915
31673,34.83145278,-82.57486389,Greenville,35.612661,-77.3663538,480.975
31674,34.83145278,-82.57486389,Greenville,34.8526176,-82.3940104,16.672
31675,34.073325,-80.98872778,Columbia,34.0007104,-81.0348144,9.123
31676,34.073325,-80.98872778,Columbia,38.95170529999999,-92.3340724,1148.689
31677,33.97601944,-81.19589444,Columbia,34.0007104,-81.0348144,15.103
31678,33.97601944,-81.19589444,Columbia,38.95170529999999,-92.3340724,1138.187
31679,34.22732778,-80.31762222,Sumter,33.9204354,-80.3414693,34.195
31680,34.97869444,-81.94916111,Spartanburg,34.949567200000004,-81.93204820000001,3.595
31681,32.97786944,-80.07822222,Goose Creek,32.9810059,-80.03258670000001,4.271
31682,32.72346667,-80.85449444,Hilton Head Island,32.216316,-80.752608,57.197
31683,33.45473889,-80.90693611,Columbia,34.0007104,-81.0348144,61.85
31684,33.45473889,-80.90693611,Columbia,38.95170529999999,-92.3340724,1192.289
31685,33.42248611,-79.34256389,Mount Pleasant,32.8323225,-79.82842579999999,79.708
31686,32.7806,-80.16574722,North Charleston,32.8546197,-79.9748103,19.65
31687,33.14751111,-80.01174444,Goose Creek,32.9810059,-80.03258670000001,18.616
31688,33.84570556,-81.78925556,Augusta-Richmond County,33.4734978,-82.0105148,46.177
31689,33.11709722,-79.6472,Mount Pleasant,32.8323225,-79.82842579999999,35.896
31690,34.61015556,-82.571275,Greenville,35.612661,-77.3663538,486.326
31691,34.61015556,-82.571275,Greenville,34.8526176,-82.3940104,31.453
31692,32.477475,-80.64798056,Hilton Head Island,32.216316,-80.752608,30.658
31693,33.81650278,-81.27739722,Columbia,34.0007104,-81.0348144,30.343
31694,33.81650278,-81.27739722,Columbia,38.95170529999999,-92.3340724,1141.451
31695,33.56974167,-81.72008889,Augusta-Richmond County,33.4734978,-82.0105148,28.972
31696,33.98779167,-80.98867778,Columbia,34.0007104,-81.0348144,4.489
31697,33.98779167,-80.98867778,Columbia,38.95170529999999,-92.3340724,1153.683
31698,34.20586944,-82.50118333,Greenville,35.612661,-77.3663538,493.59
31699,34.20586944,-82.50118333,Greenville,34.8526176,-82.3940104,72.582
31700,33.9909,-80.95406111,Columbia,34.0007104,-81.0348144,7.524
31701,33.9909,-80.95406111,Columbia,38.95170529999999,-92.3340724,1156.214
31702,34.85110278,-80.85832778,Rock Hill,34.9248667,-81.02507840000001,17.28
31703,34.03378056,-79.82430278,Florence,34.1954331,-79.7625625,18.852
31704,34.03378056,-79.82430278,Florence,34.79981,-87.677251,725.178
31705,32.73062222,-80.10515,Charleston,38.3498195,-81.6326234,639.898
31706,32.73062222,-80.10515,Charleston,32.776474900000004,-79.9310512,17.061
31707,33.89776667,-80.21385556,Sumter,33.9204354,-80.3414693,12.043
31708,34.67364722,-79.54578333,Florence,34.1954331,-79.7625625,56.77
31709,34.67364722,-79.54578333,Florence,34.79981,-87.677251,742.964
31710,33.42741944,-81.40989722,Augusta-Richmond County,33.4734978,-82.0105148,55.958
31711,34.03630556,-81.00366667,Columbia,34.0007104,-81.0348144,4.889
31712,34.03630556,-81.00366667,Columbia,38.95170529999999,-92.3340724,1149.67
31713,34.88017222,-82.35932222,Greenville,35.612661,-77.3663538,460.616
31714,34.88017222,-82.35932222,Greenville,34.8526176,-82.3940104,4.405
31715,34.19533889,-81.51776667,Columbia,34.0007104,-81.0348144,49.456
31716,34.19533889,-81.51776667,Columbia,38.95170529999999,-92.3340724,1100.12
31717,34.76642778,-80.34170833,Rock Hill,34.9248667,-81.02507840000001,64.803
31718,34.94231667,-81.81801389,Spartanburg,34.949567200000004,-81.93204820000001,10.425
31719,34.77286944,-81.95364444,Spartanburg,34.949567200000004,-81.93204820000001,19.746
31720,33.76546111,-80.19220833,Sumter,33.9204354,-80.3414693,22.068
31721,34.221875,-80.8822,Columbia,34.0007104,-81.0348144,28.323
31722,34.221875,-80.8822,Columbia,38.95170529999999,-92.3340724,1148.584
31723,34.76901389,-80.402475,Rock Hill,34.9248667,-81.02507840000001,59.4
31724,33.96400833,-81.09719444,Columbia,34.0007104,-81.0348144,7.052
31725,33.96400833,-81.09719444,Columbia,38.95170529999999,-92.3340724,1146.599
31726,34.55584722,-81.97701111,Spartanburg,34.949567200000004,-81.93204820000001,43.972
31727,34.99707778,-81.94120278,Spartanburg,34.949567200000004,-81.93204820000001,5.348
31728,35.09266667,-82.43392222,Greenville,35.612661,-77.3663538,463.153
31729,35.09266667,-82.43392222,Greenville,34.8526176,-82.3940104,26.939
31730,33.79923611,-81.64005278,Augusta-Richmond County,33.4734978,-82.0105148,49.881
31731,33.04606944,-79.57295556,Mount Pleasant,32.8323225,-79.82842579999999,33.664
31732,33.03896389,-80.14489722,Summerville,33.0185039,-80.17564809999999,3.66
31733,35.10274167,-81.62789722,Spartanburg,34.949567200000004,-81.93204820000001,32.513
31734,34.14288611,-80.42454167,Sumter,33.9204354,-80.3414693,25.893
31735,33.94794167,-80.35763889,Sumter,33.9204354,-80.3414693,3.403
31736,34.03907778,-80.56460556,Sumter,33.9204354,-80.3414693,24.441
31737,34.03259167,-81.10614444,Columbia,34.0007104,-81.0348144,7.469
31738,34.03259167,-81.10614444,Columbia,38.95170529999999,-92.3340724,1141.858
31739,33.9148,-80.87406111,Columbia,34.0007104,-81.0348144,17.637
31740,33.9148,-80.87406111,Columbia,38.95170529999999,-92.3340724,1166.948
31741,34.88818611,-81.93460278,Spartanburg,34.949567200000004,-81.93204820000001,6.829
31742,34.54782222,-82.56984444,Greenville,35.612661,-77.3663538,488.009
31743,34.54782222,-82.56984444,Greenville,34.8526176,-82.3940104,37.51
